0.46573,0.26159,0.52082,0.7476,0.19782,0.18808,0.32955,0.6606,0.80702,0.37471,0.36828,0.34603,0.12864,0.52095,0.80749,0.93705,0.3355,0.1834,0.34719,0.85168,0.58167,0.054361,0.41937,0.88536,0.29343,0.4948,0.78142,0.37319,0.63151,0.39171,0.43073,0.91189,0.7915,0.99997,0.95379,0.55864,0.094545,0.7582,0.23573,0.74839,0.31375,0.25182,0.3701,0.044434,0.27415,0.76732,0.64156,0.95239,0.14206,0.34812
0.99975,0.90219,0.85283,0.82751,0.82038,0.81855,0.81407,0.73202,0.71964,0.6526,0.64944,0.62958,0.62573,0.60511,0.58064,0.57612,0.56349,0.5497,0.52252,0.50857,0.49257,0.48797,0.45228,0.45018,0.43763,0.43417,0.38389,0.38349,0.36059,0.3093,0.30582,0.27435,0.27109,0.25691,0.24773,0.2435,0.22161,0.21769,0.21404,0.2084,0.20129,0.1666,0.14826,0.14072,0.12209,0.11955,0.11637,0.10929,0.063138,0.057944
Inf,0.15002,0.19973,0.30572,0.43922,0.40714,0.13045,0.04206,0.37737,0.39174,0.45683,0.057657,0.31556,0.1682,0.27906,0.40235,0.25455,0.37005,0.23406,0.019935,0.034849,0.33829,0.080984,0.2121,0.36842,0.43547,0.43091,0.0069719,0.13037,0.32068,0.1704,0.32179,0.49347,0.18894,0.059034,0.11286,0.46994,0.12415,0.23718,0.087714,0.48405,0.097456,0.058893,0.089934,0.17538,0.24361,0.082557,0.4685,0.11204,0.0071319
0.15002,Inf,0.19669,0.44801,0.19921,0.083779,0.31694,0.4631,0.065357,0.32092,0.076079,0.36232,0.064856,0.13334,0.39653,0.24987,0.48169,0.45268,0.49242,0.45639,0.22096,0.046385,0.22607,0.024881,0.39141,0.0379,0.050865,0.29346,0.38668,0.49772,0.0086076,0.02316,0.4764,0.13874,0.1796,0.29115,0.36376,0.12202,0.24489,0.21487,0.327,0.10915,0.27118,0.40113,0.042175,0.17951,0.10991,0.25524,0.36477,0.3012
0.19973,0.19669,Inf,0.28413,0.30197,0.17261,0.25964,0.14254,0.24441,0.29248,0.014841,0.17157,0.082263,0.35552,0.49908,0.11313,0.021535,0.15952,0.26313,0.1018,0.49351,0.30326,0.085204,0.20834,0.026354,0.38078,0.15266,0.197,0.031373,0.34103,0.11256,0.04375,0.44011,0.16826,0.23846,0.23402,0.067455,0.09588,0.10088,0.016989,0.32608,0.28017,0.36176,0.48676,0.4885,0.34297,0.48669,0.27112,0.070187,0.22753
0.30572,0.44801,0.28413,Inf,0.30996,0.056735,0.12628,0.16188,0.38991,0.096917,0.3974,0.4417,0.39857,0.32675,0.11048,0.0040124,0.46573,0.43899,0.19991,0.066822,0.31653,0.31152,0.27539,0.47631,0.46776,0.094277,0.2235,0.12618,0.15397,0.13328,0.28487,0.18829,0.037736,0.43292,0.47054,0.42671,0.22199,0.31087,0.055282,0.48836,0.19307,0.040284,0.2566,0.27781,0.12295,0.042238,0.17643,0.41048,0.2862,0.48295
0.43922,0.19921,0.30197,0.30996,Inf,0.24264,0.42706,0.14103,0.32579,0.086725,0.29661,0.38109,0.48681,0.36631,0.049018,0.042741,0.2938,0.21411,0.19034,0.32285,0.32251,0.19805,0.35052,0.49946,0.035652,0.26245,0.062779,0.43703,0.19136,0.018207,0.43463,0.1708,0.12983,0.22672,0.31049,0.047057,0.17948,0.22519,0.15754,0.22348,0.28506,0.14587,0.059274,0.30646,0.22689,0.45237,0.49124,0.037585,0.39034,0.40991
0.40714,0.083779,0.17261,0.056735,0.24264,Inf,0.011637,0.01669,0.1693,0.29756,0.10621,0.48213,0.28873,0.48564,0.42888,0.053587,0.013134,0.13981,0.084562,0.46059,0.42729,0.05179,0.40872,0.4397,0.20596,0.42875,0.12496,0.3001,0.24415,0.49793,0.10428,0.27848,0.35296,0.015655,0.21813,0.21454,0.24061,0.20972,0.47136,0.38011,0.42969,0.481,0.056284,0.18285,0.39304,0.043448,0.070523,0.011652,0.32399,0.46686
0.13045,0.31694,0.25964,0.12628,0.42706,0.011637,Inf,0.15381,0.35402,0.49139,0.3296,0.4245,0.028461,0.27073,0.45564,0.4589,0.061564,0.27939,0.41344,0.063077,0.40595,0.021233,0.25297,0.083298,0.29633,0.32362,0.44865,0.33333,0.39851,0.052634,0.060078,0.28995,0.15592,0.42024,0.28882,0.46852,0.26443,0.22058,0.088608,0.088896,0.18956,0.0057077,0.32145,0.35362,0.19744,0.3175,0.25206,0.11803,0.15355,0.46097
0.04206,0.4631,0.14254,0.16188,0.14103,0.01669,0.15381,Inf,0.019158,0.46737,0.24244,0.37174,0.22118,0.48429,0.31009,0.057882,0.30494,0.40064,0.11361,0.20478,0.49726,0.36726,0.46555,0.30365,0.005883,0.35443,0.045474,0.029482,0.316,0.13165,0.45787,0.33078,0.28031,0.10298,0.35431,0.16318,0.065616,0.24965,0.12175,0.029795,0.36613,0.31123,0.4559,0.18203,0.20088,0.14046,0.4603,0.493,0.1349,0.19615
0.37737,0.065357,0.24441,0.38991,0.32579,0.1693,0.35402,0.019158,Inf,0.20064,0.42096,0.42915,0.47746,0.14415,0.22136,0.25361,0.28079,0.36506,0.13177,0.007896,0.051134,0.26749,0.12063,0.013077,0.46423,0.020954,0.36641,0.17472,0.27312,0.26491,0.27149,0.47962,0.43177,0.09098,0.15028,0.33679,0.27865,0.32401,0.20271,0.08535,0.3027,0.059319,0.075539,0.10273,0.13643,0.21177,0.40407,0.35335,0.42132,0.13888
