0.011345,0.024296,0.077067,0.087808,0.10853,0.13552,0.14176,0.14729,0.17099,0.18934,0.18938,0.22044,0.233,0.27215,0.2831,0.28575,0.28625,0.28889,0.31638,0.33332,0.36717,0.36856,0.43365,0.49774,0.51744,0.56789,0.57423,0.58249,0.58935,0.62313,0.65648,0.6644,0.66983,0.67544,0.69518,0.69651,0.75287,0.78419,0.79521,0.80902,0.85213,0.87141,0.87223,0.87809,0.88031,0.89326,0.91452,0.92042,0.94898,0.99019
0.98866,0.9757,0.92293,0.91219,0.89147,0.86448,0.85824,0.85271,0.82901,0.81066,0.81062,0.77956,0.767,0.72785,0.7169,0.71425,0.71375,0.71111,0.68362,0.66668,0.63283,0.63144,0.56635,0.50226,0.48256,0.43211,0.42577,0.41751,0.41065,0.37687,0.34352,0.3356,0.33017,0.32456,0.30482,0.30349,0.24713,0.21581,0.20479,0.19098,0.14787,0.12859,0.12777,0.12191,0.11969,0.10674,0.085485,0.079576,0.051022,0.009811
Inf,0.46124,0.42484,0.45615,0.10689,0.20931,0.16678,0.26467,0.25774,0.38883,0.12828,0.13756,0.32344,0.17391,0.391,0.1531,0.20759,0.47149,0.35092,0.46698,0.32552,0.027116,0.32163,0.37759,0.32528,0.10937,0.35096,0.3951,0.098187,0.21436,0.2148,0.39766,0.36996,0.19152,0.4608,0.32338,0.49256,0.3208,0.29515,0.41334,0.39434,0.43806,0.10804,0.22885,0.27949,0.44807,0.055492,0.15572,0.23824,0.29733
0.46124,Inf,0.044729,0.24859,0.20596,0.42652,0.086205,0.4819,0.0093126,0.025383,0.078992,0.37385,0.18073,0.4252,0.16708,0.16119,0.20068,0.19408,0.020301,0.043585,0.49253,0.20089,0.063039,0.43441,0.3554,0.20098,0.044937,0.24734,0.13215,0.26288,0.32582,0.30549,0.1433,0.49692,0.49329,0.43183,0.36984,0.3188,0.47874,0.32019,0.2448,0.14147,0.23582,0.44802,0.20762,0.36125,0.20212,0.2926,0.42366,0.032905
0.42484,0.044729,Inf,0.35462,0.16737,0.058685,0.33641,0.25247,0.30289,0.17261,0.39819,0.31642,0.26474,0.2884,0.1842,0.22713,0.15169,0.45324,0.29434,0.46572,0.26121,0.012449,0.49319,0.083215,0.33989,0.19679,0.46187,0.20092,0.44646,0.41337,0.42776,0.49866,0.32949,0.28251,0.080329,0.35712,0.25454,0.36399,0.18066,0.19237,0.086131,0.45532,0.26723,0.25551,0.14692,0.41791,0.13727,0.29555,0.24595,0.11796
0.45615,0.24859,0.35462,Inf,0.16219,0.13638,0.12412,0.43394,0.40106,0.46626,0.16769,0.26924,0.42988,0.39471,0.39601,0.16855,0.35624,0.45592,0.18266,0.39868,0.46066,0.26419,0.36139,0.29462,0.26851,0.46042,0.11732,0.0078953,0.27068,0.034977,0.34255,0.4742,0.10342,0.24641,0.38281,0.49724,0.12529,0.031641,0.11468,0.0063444,0.43758,0.097881,0.18389,0.35552,0.016765,0.31656,0.41358,0.32253,0.26812,0.24924
0.10689,0.20596,0.16737,0.16219,Inf,0.35339,0.00014875,0.29782,0.21449,0.23763,0.41511,0.013095,0.38082,0.22969,0.46673,0.0054065,0.42247,0.39186,0.32205,0.25753,0.26791,0.16181,0.23503,0.07355,0.12081,0.48976,0.19658,0.38512,0.17329,0.035575,0.17314,0.46607,0.093498,0.0079953,0.15927,0.22964,0.028315,0.053495,0.28026,0.31165,0.17564,0.032175,0.070591,0.28325,0.26491,0.058876,0.12018,0.16621,0.079267,0.47687
0.20931,0.42652,0.058685,0.13638,0.35339,Inf,0.44298,0.46013,0.11045,0.37858,0.047722,0.37609,0.18868,0.37057,0.33538,0.16635,0.40152,0.19592,0.3322,0.38794,0.066508,0.34616,0.04989,0.2343,0.47754,0.11335,0.16572,0.19417,0.43832,0.45789,0.42284,0.42532,0.43924,0.43846,0.12732,0.26026,0.26332,0.47587,0.12855,0.25929,0.0084883,0.41859,0.024055,0.16568,0.14269,0.31138,0.33516,0.39044,0.40469,0.26287
0.16678,0.086205,0.33641,0.12412,0.00014875,0.44298,Inf,0.45547,0.0097812,0.32847,0.26382,0.49039,0.42445,0.4833,0.45337,0.18509,0.38019,0.30425,0.45378,0.16017,0.098403,0.44478,0.35433,0.19551,0.13918,0.10141,0.03489,0.16404,0.14132,0.15555,0.04626,0.28139,0.033183,0.17275,0.13522,0.39456,0.37284,0.16664,0.28048,0.24534,0.44295,0.37803,0.017142,0.43325,0.40417,0.22995,0.37686,0.13218,0.053476,0.41217
0.26467,0.4819,0.25247,0.43394,0.29782,0.46013,0.45547,Inf,0.053069,0.18834,0.34336,0.27545,0.18935,0.32733,0.48165,0.22124,0.45005,0.26859,0.22656,0.48393,0.41147,0.066572,0.4305,0.46476,0.17075,0.0058038,0.46436,0.21268,0.43757,0.46995,0.26477,0.38566,0.07937,0.081147,0.27566,0.017175,0.43722,0.14804,0.46478,0.12495,0.23463,0.35136,0.19307,0.25006,0.37654,0.2546,0.31175,0.39877,0.49632,0.13792
0.25774,0.0093126,0.30289,0.40106,0.21449,0.11045,0.0097812,0.053069,Inf,0.21139,0.088444,0.16451,0.44242,0.39706,0.0099897,0.096848,0.13782,0.3279,0.10154,0.27573,0.25342,0.0042252,0.34128,0.23317,0.084908,0.19752,0.026928,0.35138,0.16525,0.44389,0.015745,0.24689,0.43656,0.067055,0.48721,0.33594,0.41378,0.21333,0.15058,0.019061,0.48973,0.40642,0.1152,0.32396,0.0052761,0.18198,0.46158,0.42895,0.028224,0.41456
