0.70895,0.21419,0.71898,0.98399,0.89028,0.1676,0.71622,0.33932,0.49891,0.81733,0.83761,0.77357,0.70186,0.45734,0.78236,0.59841,0.022985,0.401,0.56577,0.88516,0.39181,0.73629,0.96227,0.42199,0.57473,0.59515,0.86418,0.1553,0.46109,0.86265,0.71382,0.17502,0.41751,0.41147,0.65585,0.16957,0.8865,0.10589,0.58672,0.58129,0.89764,0.24809,0.059589,0.15567,0.51316,0.29004,0.78014,0.56297,0.21165,0.84774
0.9824,0.91588,0.91207,0.89879,0.85795,0.85488,0.83221,0.78853,0.76105,0.74881,0.71796,0.7099,0.6884,0.68553,0.66564,0.66146,0.5997,0.59923,0.57763,0.5641,0.55133,0.52872,0.52548,0.48909,0.46246,0.45887,0.45352,0.43635,0.43466,0.41401,0.40937,0.39152,0.37729,0.30021,0.29656,0.29301,0.29161,0.22343,0.17997,0.17399,0.14364,0.14347,0.13034,0.090189,0.088146,0.080273,0.054989,0.030142,0.029963,0.023978
Inf,0.011413,0.010396,0.0074937,0.069194,0.027576,0.084748,0.049334,0.019051,0.020037,0.037749,0.039069,0.08375,0.0021615,0.045209,0.03267,0.061105,0.012037,0.0061313,0.0013057,0.035615,0.074544,0.081139,0.042151,0.040964,0.091574,0.023822,0.021797,0.063289,0.046758,0.068478,0.02951,0.014605,0.070458,0.080508,0.036914,0.018163,0.056784,0.072016,0.008551,0.0087656,0.022019,0.048011,0.037216,0.05205,0.024015,0.056031,0.022713,0.055801,0.046863
0.011413,Inf,0.077151,0.035377,0.010885,0.067097,0.09371,0.019128,0.082986,0.066089,0.012116,0.062598,0.068981,0.00803,0.034312,0.074535,0.075877,0.082936,0.021657,0.099709,0.069436,0.0048358,0.0042171,0.07243,0.046634,0.060041,0.027979,0.0070848,0.085506,0.015227,0.076139,0.065247,0.011776,0.081806,0.039221,0.024206,0.067949,0.060901,0.031414,0.034738,0.03563,0.094166,0.0098813,0.018848,0.073023,0.038687,0.061958,0.071512,0.096613,0.0055275
0.010396,0.077151,Inf,0.080981,0.098742,0.057208,0.033383,0.0082083,0.096662,0.099946,0.072719,0.03615,0.081677,0.031864,0.019996,0.015482,0.065158,0.096698,0.032513,0.018206,0.087525,0.019062,0.0039088,0.068208,0.095264,0.036502,0.058532,0.060524,0.011933,0.091813,0.020999,0.089987,0.04648,0.092955,0.099215,0.025446,0.035549,0.041139,0.084553,0.025692,0.063477,0.048787,0.010853,0.082091,0.029646,0.02792,0.066304,0.024685,0.095262,0.05055
0.0074937,0.035377,0.080981,Inf,0.05127,0.016157,0.094667,0.0015157,0.091921,0.063578,0.065893,0.097079,0.018981,0.051737,0.028721,0.095761,0.074982,0.044902,0.0053959,0.00022394,0.0512,0.029251,0.045022,0.019349,0.068333,0.028307,0.087717,0.076607,0.033639,0.01983,0.053553,0.083276,0.039603,0.095745,0.038736,0.0080133,0.030452,0.094515,0.048314,0.08284,0.082315,0.029259,0.0037234,0.020555,0.081121,0.0089828,0.089141,0.063191,0.028474,0.038644
0.069194,0.010885,0.098742,0.05127,Inf,0.044685,0.00085552,0.08761,0.064297,0.070574,0.088759,0.094009,0.095468,0.053627,0.063627,0.070183,0.094404,0.022933,0.041306,0.042562,0.0051511,0.0097287,0.093751,0.0012172,0.012125,0.044554,0.020851,0.032871,0.023938,0.0020159,0.06022,0.012809,0.040876,0.062525,0.090011,0.083748,0.049434,0.0027678,0.068881,0.031545,0.085505,0.074565,0.089209,0.013701,0.037485,0.081588,0.040611,0.072187,0.0021274,0.025342
0.027576,0.067097,0.057208,0.016157,0.044685,Inf,0.0012645,0.041919,0.088342,0.094931,0.087567,0.0025011,0.068944,0.075255,0.063489,0.029711,0.0021234,0.051988,0.04917,0.036351,0.068421,0.088435,0.009069,0.011283,0.039476,0.076263,0.04942,0.095342,0.080963,0.086841,0.09082,0.040322,0.0023889,0.026857,0.087814,0.096886,0.031611,0.0092676,0.059937,0.0057347,0.03353,0.023453,0.030145,0.040475,0.097633,0.003619,0.0052149,0.097562,0.090037,0.0066999
0.084748,0.09371,0.033383,0.094667,0.00085552,0.0012645,Inf,0.042669,0.069066,0.09626,0.045351,0.083476,0.05868,0.074839,0.052173,0.04766,0.028868,0.070864,0.051307,0.0061067,0.0076477,0.032147,0.024853,0.059426,0.027574,0.073612,0.020294,0.042372,0.046209,0.055597,0.084448,0.088027,0.038063,0.059121,0.002398,0.025464,0.030885,0.093949,0.027503,0.049297,0.061057,0.051078,0.073862,0.080513,0.08654,0.067352,0.084452,0.016519,0.0078463,0.031934
0.049334,0.019128,0.0082083,0.0015157,0.08761,0.041919,0.042669,Inf,0.081073,0.012099,0.088455,0.05346,0.035203,0.087098,0.009602,0.029211,0.077331,0.019436,0.022289,0.012232,0.028971,0.071059,0.048669,0.086109,0.036299,0.05568,0.0057931,0.040469,0.075976,0.049509,0.029118,0.048458,0.084445,0.009844,0.050715,0.092475,0.018749,0.042092,0.093555,0.084914,0.076566,0.035971,0.0011302,0.045063,0.0078272,0.031437,0.087872,0.040451,0.011685,0.070462
0.019051,0.082986,0.096662,0.091921,0.064297,0.088342,0.069066,0.081073,Inf,0.081896,0.060475,0.026258,0.094456,0.047264,0.01147,0.020097,0.039176,0.063686,0.032555,0.084559,0.012641,0.00035542,0.069628,0.090559,0.055876,0.01975,0.0028446,0.038627,0.0020202,0.087187,0.001223,0.059576,0.011934,0.055711,0.0069296,0.085275,0.039054,0.092117,0.02881,0.0015218,0.088489,0.052618,0.017032,0.013617,0.066471,0.085602,0.019719,0.024484,0.089642,0.0016721
