0.016209,0.036419,0.053319,0.05887,0.12959,0.13154,0.1505,0.1644,0.16615,0.17686,0.20783,0.21067,0.21984,0.22183,0.23248,0.25724,0.28746,0.33542,0.35371,0.35757,0.35969,0.37362,0.45864,0.47048,0.47359,0.494,0.51359,0.60143,0.61924,0.65627,0.66221,0.66895,0.6751,0.68161,0.77298,0.77844,0.78198,0.78307,0.81958,0.83756,0.85324,0.86367,0.86369,0.89231,0.91543,0.91589,0.91957,0.92021,0.92329,0.95901
0.98379,0.96358,0.94668,0.94113,0.87041,0.86846,0.8495,0.8356,0.83385,0.82314,0.79217,0.78933,0.78016,0.77817,0.76752,0.74276,0.71254,0.66458,0.64629,0.64243,0.64031,0.62638,0.54136,0.52952,0.52641,0.506,0.48641,0.39857,0.38076,0.34373,0.33779,0.33105,0.3249,0.31839,0.22702,0.22156,0.21802,0.21693,0.18042,0.16244,0.14676,0.13633,0.13631,0.10769,0.084568,0.084109,0.080429,0.079785,0.076707,0.040993
Inf,0.10681,0.32226,0.36226,0.48068,0.31385,0.39371,0.12402,0.41969,0.33902,0.32177,0.33783,0.17087,0.46834,0.19678,0.076142,0.42174,0.34913,0.4711,0.26653,0.47345,0.096698,0.33856,0.063318,0.29096,0.31765,0.35637,0.43906,0.38512,0.15091,0.21044,0.37972,0.44368,0.43112,0.41751,0.038199,0.096404,0.40451,0.32446,0.34963,0.49532,0.40286,0.034887,0.34664,0.13228,0.41521,0.25841,0.45992,0.12938,0.28733
0.10681,Inf,0.39432,0.22679,0.26575,0.44489,0.12392,0.43297,0.030815,0.21321,0.41019,0.47888,0.34641,0.082511,0.36388,0.028098,0.4752,0.43826,0.083738,0.059213,0.059307,0.26853,0.4927,0.081438,0.31172,0.21617,0.16982,0.34695,0.1978,0.067202,0.035247,0.065528,0.20975,0.34334,0.42693,0.063322,0.048432,0.29293,0.1376,0.20061,0.30364,0.097067,0.38274,0.37039,0.19475,0.046384,0.44781,0.31373,0.072775,0.18385
0.32226,0.39432,Inf,0.3279,0.45168,0.30603,0.20854,0.0023173,0.32326,0.21667,0.49135,0.2396,0.19608,0.32897,0.0043168,0.19119,0.38021,0.11162,0.02811,0.043369,0.35631,0.18549,0.077055,0.084898,0.40384,0.47597,0.00059619,0.40407,0.4909,0.42846,0.15076,0.064756,0.3473,0.14719,0.31452,0.063268,0.39798,0.29781,0.00018744,0.31359,0.30755,0.373,0.43647,0.099554,0.07096,0.48861,0.35385,0.48627,0.47753,0.37335
0.36226,0.22679,0.3279,Inf,0.37116,0.33267,0.48837,0.28734,0.4655,0.45923,0.3974,0.07226,0.27695,0.041532,0.29996,0.27409,0.094277,0.45179,0.43318,0.48585,0.45405,0.38419,0.040361,0.24589,0.46406,0.43521,0.29741,0.16243,0.19956,0.11157,0.29897,0.4203,0.061831,0.10434,0.18499,0.42949,0.05883,0.39693,0.21134,0.007291,0.46563,0.21907,0.069622,0.057144,0.43447,0.20005,0.41431,0.37588,0.19325,0.2919
0.48068,0.26575,0.45168,0.37116,Inf,0.37754,0.031381,0.13291,0.19058,0.17413,0.17579,0.22799,0.31817,0.21548,0.011339,0.24331,0.35058,0.48164,0.39918,0.002,0.32195,0.19555,0.42549,0.063067,0.26534,0.070534,0.17109,0.33977,0.36889,0.16968,0.40191,0.39012,0.38513,0.20459,0.34688,0.36241,0.18283,0.067594,0.31169,0.0083276,0.37971,0.057328,0.4189,0.1837,0.19729,0.37779,0.37773,0.33238,0.35719,0.39122
0.31385,0.44489,0.30603,0.33267,0.37754,Inf,0.036087,0.27822,0.3898,0.089574,0.36526,0.024358,0.31246,0.44764,0.48738,0.11048,0.44644,0.11808,0.36062,0.41075,0.3805,0.10852,0.39389,0.23287,0.046661,0.17858,0.10602,0.33324,0.3664,0.063538,0.33291,0.46359,0.49988,0.23177,0.24031,0.1928,0.38516,0.087843,0.47583,0.39255,0.15269,0.023856,0.12949,0.32704,0.15931,0.44427,0.12213,0.016076,0.3736,0.40824
0.39371,0.12392,0.20854,0.48837,0.031381,0.036087,Inf,0.39095,0.099615,0.4491,0.46438,0.31149,0.38783,0.33559,0.22794,0.2913,0.11633,0.096835,0.25835,0.35595,0.00095711,0.076806,0.36529,0.0051349,0.42032,0.068973,0.46278,0.22699,0.10447,0.26588,0.14819,0.32878,0.33074,0.16283,0.21587,0.45697,0.43738,0.16926,0.4755,0.48942,0.1037,0.32477,0.15979,0.17137,0.42999,0.0092731,0.42458,0.1616,0.36993,0.10641
0.12402,0.43297,0.0023173,0.28734,0.13291,0.27822,0.39095,Inf,0.03712,0.21935,0.47202,0.27291,0.25907,0.094616,0.40398,0.30425,0.3888,0.12614,0.34775,0.022069,0.051339,0.19135,0.40794,0.26766,0.27333,0.24185,0.35361,0.019635,0.25618,0.37819,0.42593,0.16506,0.16718,0.37529,0.42061,0.0049848,0.12848,0.31285,0.30842,0.082447,0.0031822,0.18046,0.068674,0.17604,0.01185,0.29302,0.35815,0.36197,0.31157,0.007018
