0.49375,0.98183,0.82529,0.09609,0.64301,0.55307,0.67022,0.69731,0.38915,0.31902,0.40118,0.47451,0.49664,0.7522,0.18263,0.43533,0.62457,0.41742,0.11838,0.84897,0.96357,0.77593,0.39629,0.86031,0.5215,0.3129,0.68367,0.72013,0.38769,0.17928,0.80716,0.9195,0.66894,0.4984,0.73644,0.70381,0.94054,0.31336,0.71414,0.30888,0.56794,0.97493,0.98434,0.27206,0.70429,0.97805,0.485,0.68305,0.39388,0.765
0.9539,0.92412,0.92099,0.88782,0.88524,0.86387,0.85696,0.83181,0.82887,0.80104,0.79481,0.78504,0.75696,0.73792,0.7224,0.70483,0.67046,0.66348,0.64984,0.62118,0.5715,0.56171,0.52147,0.50311,0.49839,0.48768,0.48172,0.4488,0.4369,0.43156,0.40594,0.36626,0.32387,0.31673,0.3148,0.28621,0.28425,0.25393,0.23857,0.22338,0.22001,0.19191,0.16818,0.14371,0.11642,0.092105,0.074745,0.073022,0.00084224,0.00069212
Inf,0.025521,0.021696,0.042292,0.016854,0.061717,0.0039963,0.0029969,0.031725,0.059085,0.045321,0.035599,0.051253,0.080318,0.096488,0.095745,0.0070362,0.020877,0.076675,0.093992,0.026228,0.062709,0.098506,0.072571,0.025896,0.072249,0.099133,0.065331,0.064989,0.066322,0.010176,0.018571,0.026669,0.069341,0.065089,0.012594,0.084425,0.051349,0.085014,0.026835,0.0611,0.074865,0.011546,0.057379,0.027435,0.0043361,0.032052,0.033958,0.0025554,0.013813
0.025521,Inf,0.073208,0.043231,0.018615,0.037623,0.047988,0.036512,0.047285,0.0071934,0.070763,0.038177,0.000772,0.059452,0.070539,0.062945,0.094202,0.019567,0.055418,0.012059,0.046213,0.053939,0.043377,0.053435,0.013827,0.072987,0.036307,0.084443,0.032322,0.088581,0.040858,0.048463,0.06368,0.030965,0.0034677,0.01979,0.05749,0.074774,0.05804,0.014651,0.044917,0.083459,0.0024153,0.073239,0.09336,0.043855,0.096709,0.084971,0.058582,0.074849
0.021696,0.073208,Inf,0.069911,0.047482,0.060564,0.045852,0.056119,0.077078,0.043906,0.078261,0.010636,0.072646,0.034126,0.0016288,0.062192,0.047695,0.080545,0.033745,0.018738,0.036263,0.041171,0.042342,0.065897,0.057152,0.015096,0.061726,0.010605,0.059997,0.095786,0.062788,0.097402,0.077744,0.069589,0.028187,0.013283,0.073401,0.09867,0.010307,0.0021914,0.069236,0.091146,0.051071,0.086096,0.067203,0.026629,0.026973,0.072409,0.052878,0.037472
0.042292,0.043231,0.069911,Inf,0.088666,0.036687,0.036944,0.024623,0.098063,0.041207,0.092403,0.069695,0.0057703,0.090719,0.027317,0.0074927,0.087297,0.035177,0.026917,0.031361,0.094639,0.084758,0.032569,0.09964,0.020138,0.0067231,0.017247,0.018214,0.013972,0.048553,0.00076369,0.041763,0.065556,0.0073932,0.079868,0.028003,0.018968,0.0013668,0.005396,0.075924,0.052724,0.006057,0.096787,0.085681,0.031309,0.0815,0.028961,0.078518,0.089605,0.098968
0.016854,0.018615,0.047482,0.088666,Inf,0.087991,0.064426,0.049744,0.012973,0.039653,0.059929,0.016046,0.00011322,0.046868,0.035604,0.017873,0.012888,0.052924,0.057758,0.083889,0.098032,0.043386,0.078942,0.023281,0.020512,0.073324,0.03023,0.023297,0.026965,0.063143,0.066499,0.066094,0.021829,0.056577,0.067754,0.025111,0.084524,0.038283,0.099066,0.064094,0.039638,0.024458,0.0466,0.036364,0.055034,0.074738,0.069721,0.041522,0.033418,0.010473
0.061717,0.037623,0.060564,0.036687,0.087991,Inf,0.017463,0.063342,0.057815,0.050681,0.0045003,0.029008,0.04278,0.059983,0.029906,0.085033,0.013317,0.095515,0.024518,0.033442,0.02664,0.085707,0.053349,0.071055,0.088951,0.032976,0.040744,0.042019,0.0019465,0.00011131,0.017888,0.071148,0.085535,0.070011,0.06877,0.049094,0.020122,0.08532,0.07854,0.052977,0.0074432,0.037059,0.038304,0.053769,0.046979,0.013688,0.059996,0.048946,0.070885,0.064284
0.0039963,0.047988,0.045852,0.036944,0.064426,0.017463,Inf,0.03486,0.0084043,0.074773,0.055479,0.088144,0.062798,0.050495,0.010671,0.073246,0.029073,0.048552,0.046208,0.030022,0.066779,0.015625,0.037953,0.0057138,0.071725,0.07721,0.072544,0.049526,0.025786,0.015323,0.067359,0.0051367,0.024445,0.050673,0.040711,0.077009,0.098453,0.00016719,0.08805,0.013471,0.088905,0.046105,0.051273,0.079473,0.061328,0.037648,0.0022982,0.029811,0.051232,0.01017
0.0029969,0.036512,0.056119,0.024623,0.049744,0.063342,0.03486,Inf,0.049518,0.024816,0.060112,0.063201,0.077842,0.038312,0.069985,0.097726,0.049725,0.049017,0.038116,0.087334,0.044375,0.0091077,0.041468,0.025484,0.014804,0.016335,0.073763,0.041678,0.0064493,0.072399,0.0032768,0.065368,0.061981,0.015001,0.053123,0.060464,0.0058682,0.097256,0.075634,0.099103,0.058967,0.0010601,0.0088509,0.067228,0.00068646,0.056369,0.028912,0.078003,0.072204,0.041076
0.031725,0.047285,0.077078,0.098063,0.012973,0.057815,0.0084043,0.049518,Inf,0.098423,0.019455,0.046376,0.033134,0.044057,0.014937,0.04521,0.078428,0.022974,0.021505,0.08404,0.034449,0.00023082,0.00045582,0.096825,0.044509,0.033119,0.0055138,0.078384,0.024794,0.018725,0.020339,0.014232,0.036121,0.021948,0.052064,0.016294,0.03512,0.0017576,0.01068,0.021012,0.031681,0.073154,0.068318,0.083261,0.037407,0.025048,0.027134,0.031355,0.021049,0.059705
0.059085,0.0071934,0.043906,0.041207,0.039653,0.050681,0.074773,0.024816,0.098423,Inf,0.091278,0.016881,0.091895,0.066412,0.065557,0.013575,0.040455,0.021887,0.06569,0.012208,0.04117,0.048974,0.046224,0.0073419,0.028618,0.026081,0.082805,0.065742,0.092875,0.025534,0.077376,0.042668,0.041818,0.098292,0.011034,0.054538,0.0043275,0.023756,0.04293,0.019614,0.096669,0.071883,0.061133,0.085622,0.048711,0.069389,0.043752,0.015351,0.027572,0.087439
0.045321,0.070763,0.078261,0.092403,0.059929,0.0045003,0.055479,0.060112,0.019455,0.091278,Inf,0.088883,0.012655,0.075914,0.011089,0.017723,0.048086,0.040795,0.058009,0.0701,0.089574,0.088807,0.085008,0.069644,0.030736,0.099666,0.0057645,0.054463,0.030634,0.02741,0.076787,0.015598,0.075401,0.025267,0.021543,0.045167,0.089317,0.060335,0.078912,0.0144,0.040102,0.063802,0.030873,0.035708,0.0048032,0.0050703,0.097826,0.013422,0.087088,0.096988
0.035599,0.038177,0.010636,0.069695,0.016046,0.029008,0.088144,0.063201,0.046376,0.016881,0.088883,Inf,0.031057,0.013128,0.0061393,0.04631,0.011078,0.028774,0.0036344,0.049939,0.062497,0.070585,0.053245,0.063489,0.016931,0.079317,0.024983,0.071512,0.082312,0.089066,0.018566,0.054887,0.075166,0.09595,0.054256,0.034108,0.052247,0.073766,0.099098,0.06221,0.012326,0.056098,0.098964,0.076793,0.094052,0.058965,0.039876,0.081482,0.056726,0.0083499
0.051253,0.000772,0.072646,0.0057703,0.00011322,0.04278,0.062798,0.077842,0.033134,0.091895,0.012655,0.031057,Inf,0.084264,0.01449,0.075722,0.032134,0.0043403,0.063445,0.082614,0.070982,0.047217,0.023249,0.088045,0.084999,0.017355,0.039055,0.086032,0.046622,0.0029854,0.073769,0.025604,0.048464,0.096907,0.017743,0.022417,0.059423,0.083518,0.017111,0.089383,0.093244,0.01629,0.073641,0.089422,0.065559,0.05329,0.048924,0.003597,0.064709,0.039106
0.080318,0.059452,0.034126,0.090719,0.046868,0.059983,0.050495,0.038312,0.044057,0.066412,0.075914,0.013128,0.084264,Inf,0.022553,0.0020881,0.050254,0.026391,0.023818,0.08595,0.0043848,0.092981,0.016146,0.089876,0.00082252,0.086189,3.5613e-05,0.046388,0.064957,0.028709,0.040065,0.013433,0.051863,0.00037912,0.010955,0.079144,0.045541,0.097809,0.0085097,0.00044996,0.033414,0.088102,0.045482,0.031467,0.043508,0.036756,0.061645,0.059932,0.0039768,0.02327
0.096488,0.070539,0.0016288,0.027317,0.035604,0.029906,0.010671,0.069985,0.014937,0.065557,0.011089,0.0061393,0.01449,0.022553,Inf,0.075385,0.034143,0.011452,0.050871,0.046132,0.068943,0.048875,0.011704,0.0028282,0.020171,0.060124,0.098252,0.041943,0.071756,0.072164,0.050037,0.088384,0.048582,0.081669,0.018125,0.042728,0.0022783,0.010454,0.0042164,0.038987,0.0859,0.057449,0.081969,0.023674,0.019308,0.036113,0.057362,0.022633,0.085217,0.04347
0.095745,0.062945,0.062192,0.0074927,0.017873,0.085033,0.073246,0.097726,0.04521,0.013575,0.017723,0.04631,0.075722,0.0020881,0.075385,Inf,0.082341,0.011038,0.028623,0.010174,0.090548,0.069666,0.037224,0.071872,0.026303,0.099861,0.00064385,0.042276,0.066152,0.015357,0.063316,0.075867,0.023154,0.090692,0.046569,0.0070802,0.0047605,0.0055132,0.099933,0.077401,0.0034787,0.096142,0.046069,0.099709,0.059484,0.018929,0.0047942,0.012608,0.067744,0.022341
0.0070362,0.094202,0.047695,0.087297,0.012888,0.013317,0.029073,0.049725,0.078428,0.040455,0.048086,0.011078,0.032134,0.050254,0.034143,0.082341,Inf,0.035076,0.069056,0.0039087,0.070634,0.01576,0.042896,0.0004661,0.038536,0.034987,0.038743,0.077418,0.043087,0.080864,0.071648,0.018972,0.048992,0.0002487,0.084081,0.015125,0.099683,0.080519,0.038431,0.047485,0.061562,0.0032983,0.038541,0.053617,0.062833,0.071828,0.094576,0.089285,0.027119,0.055278
